"title","abstract","abstract.id","screener.id","include or exclude (note: exclude only if the abstract is unrelated to our topic, if you are unsure mark as include)","ecological scale (e.g. interspecific or intraspecific)","topic area (e.g. predator-prey, parasite-host, male-female, theoretical/modelling, review)"
"Arginine vasotocin modulates associative learning in a mutualistic cleaner fish","Social environmental complexity induces structural and biochemical changes in animals' brains, which are linked to the improvement of animals' learning abilities. The nonapeptides from the arginine vasopressin (AVP) family (arginine vasotocin, AVT, in non-mammals) play a significant role in the regulation of social behavior, particularly in the formation of social memories and individual recognition. Moreover, the role of AVT in the regulation of interspecific interactions has only recently started to be addressed in the context of cleaner fish mutualisms and learning. Variance in the distribution of AVP receptor expression, which is linked to distinct neural systems (related to the dorsolateral and the dorsomedial telencephalon), is known to be implicated in differences in individual learning processes. Here we asked if the associative learning performance of the Indo-Pacific bluestreak cleaner wrasse (Labroides dimidiatus) is regulated by AVT. We tested the influence of AVT upon the cleaners' ability to solve two different problems (cue and place discrimination tasks) that in principle differ in ecological relevance and are associated with two different memory systems. We found that AVT affected the learning competence of cleaners differently between tasks, as individual performance showed distinct response selectivity to AVT dosage levels. However, only in the ecologically relevant task was their learning response improved by blocking AVT via treatment with the antagonist Manning compound. Our findings demonstrate that AVT pathways, which are implicated in the regulation of interspecific behavior (i.e., a cleaner's willingness to seek interactions with clients), are also linked to individual learning ability in the context of mutualistic behavior, and in tune with socio-ecological demands.","MA25","UE","","",""
"Linking neuroethology to the chemical biology of natural products: interactions between cone snails and their fish prey, a case study","From a biological perspective, a natural product can be defined as a compound evolved by an organism for chemical interactions with another organism including prey, predator, competitor, pathogen, symbiont or host. Natural products hold tremendous potential as drug leads and have been extensively studied by chemists and biochemists in the pharmaceutical industry. However, the biological purpose for which a natural product evolved is rarely addressed. By focusing on a well-studied group of natural products-venom components from predatory marine cone snails-this review provides a rationale for why a better understanding of the evolution, biology and biochemistry of natural products will facilitate both neuroscience and the potential for drug leads. The larger goal is to establish a new sub-discipline in the broader field of neuroethology that we refer to as ``Chemical Neuroethology{''}, linking the substantial work carried out by chemists on natural products with accelerating advances in neuroethology.","MA233","UE","","",""
"Private benefits and metabolic conflicts shape the emergence of microbial interdependencies","Microbes perform many costly biological functions that benefit themselves, and may also benefit neighbouring cells. Losing the ability to perform such functions can be advantageous due to cost savings, but when they are essential for growth, organisms become dependent on ecological partners to compensate for those losses. When multiple functions may be lost, the ecological outcomes are potentially diverse, including independent organisms only; one-way dependency, where one partner performs all functions and others none; or mutual interdependency where partners perform complementary essential functions. What drives these different outcomes? We develop a model where organisms perform 'leaky' functions that provide both private and public benefits to explore the consequences of privatization level, costs and essentiality on influencing these outcomes. We show that mutual interdependency is favoured at intermediate levels of privatization for a broad range of conditions. One-way dependency, in contrast, is only favoured when privatization is low and loss-of-function benefits are accelerating. Our results suggest an interplay between privatization level and shape of benefits from loss in driving microbial dependencies. Given the ubiquity of microbial functions that are inevitably leaked and the ease of mutational inactivation, our findings may help to explain why microbial interdependencies are common in nature.  2016 Society for Applied Microbiology and John Wiley & Sons Ltd.","MA294","UE","","",""
"A General Scheme to Predict Partner Control Mechanisms in Pairwise Cooperative Interactions Between Unrelated Individuals","Recent years have seen an explosion in the diversity of partner control mechanisms hypothesised to stabilise cooperative behaviour among unrelated individuals. Game theory suggests numerous strategies, each with specific decision rules that allow cooperators to control a non-contributing partner. This diversity of hypothetical strategies seems likely to reflect diversity in the types of intraspecific cooperation and interspecific mutualism that exist in nature. It is therefore important to provide a framework that explains similarities and differences between the various hypothetical strategies and that predicts how key parameters that describe the natural history of natural systems favour different control mechanisms. We develop a novel unifying framework for pairwise interactions between unrelated individuals, in which we link specific control mechanisms to specific game structures. The latter are defined by unique combinations of the states of five parameters that describe investment, aspects of the payoff matrix, the number of interactions and partner choice. We find that specific control mechanisms potentially have utility in a limited number of game structures; conversely, each game structure may typically offer a few competing control mechanisms. Our framework offers theoreticians specific problems that await mathematical exploration, while at the same time offering empiricists guidelines for evaluating the game structure and corresponding control mechanisms in their systems.  2011 Blackwell Verlag GmbH.","MA4","UE","","",""
"Resemblance within flocks and individual differences in feather mite abundance on long-tailed tits, Aegithalos caudatus (L.)","Even though feather mites are arthropod ectosymbionts widely distributed on almost all orders of birds, the nature and functional relationship of the interaction between feather mites and birds remain unclear. In this paper, we analyzed factors determining the distribution of feather mites at the individual as well as at the flock level, searching for correlates with bird characteristics such as body size and fat accumulation during winter. Long-tailed tits, Aegithalos caudatus (L.), live in family flocks during winter. Foraging, roosting and territory defence are done in groups. Communal roosting facilitates direct body contact among flock members, which may enhance the transmission of feather mites. Feather mites abundance was more similar within than among flocks; Within flocks, those individuals with longer wings and better body condition as determined by fat scores had larger numbers of feather mites. At the flock level, no relationship was found between mean mite intensity and any of the considered variables. We show that the distribution of feather mites among long-tailed tits is not random, but is shaped by individual features and flock ownership.","MA307","UE","","",""
"Diversity and evolutionary patterns of bacterial gut associates of corbiculate bees","The animal gut is a habitat for diverse communities of microorganisms (microbiota). Honeybees and bumblebees have recently been shown to harbour a distinct and species poor microbiota, which may confer protection against parasites. Here, we investigate diversity, host specificity and transmission mode of two of the most common, yet poorly known, gut bacteria of honeybees and bumblebees: Snodgrassella alvi (Betaproteobacteria) and Gilliamella apicola (Gammaproteobacteria). We analysed 16S rRNA gene sequences of these bacteria from diverse bee host species across most of the honeybee and bumblebee phylogenetic diversity from North America, Europe and Asia. These focal bacteria were present in 92% of bumblebee species and all honeybee species but were found to be absent in the two related corbiculate bee tribes, the stingless bees (Meliponini) and orchid bees (Euglossini). Both Snodgrassella alvi and Gilliamella apicola phylogenies show significant topological congruence with the phylogeny of their bee hosts, albeit with a considerable degree of putative host switches. Furthermore, we found that phylogenetic distances between Gilliamella apicola samples correlated with the geographical distance between sampling locations. This tentatively suggests that the environmental transmission rate, as set by geographical distance, affects the distribution of G. apicola infections. We show experimentally that both bacterial taxa can be vertically transmitted from the mother colony to daughter queens, and social contact with nest mates after emergence from the pupa greatly facilitates this transmission. Therefore, sociality may play an important role in vertical transmission and opens up the potential for co-evolution or at least a close association of gut bacteria with their hosts.  2013 Blackwell Publishing Ltd.","MA95","UE","","",""
"Adaptive divergence in a defense symbiosis driven from the top down","Most studies of adaptive radiation in animals focus on resource competition as the primary driver of trait divergence. The roles of other ecological interactions in shaping divergent phenotypes during such radiations have received less attention. We evaluate natural enemies as primary agents of diversifying selection on the phenotypes of an actively diverging lineage of gall midges on tall goldenrod. In this system, the gall of the midge consists of a biotrophic fungal symbiont that develops on host-plant leaves and forms distinctly variable protective carapaces over midge larvae. Through field studies, we show that fungal gall morphology, which is induced by midges (i.e., it is an extended phenotype), is under directional and diversifying selection by parasitoid enemies. Overall, natural enemies disruptively select for either small or large galls, mainly along the axis of gall thickness. These results imply that predators are driving the evolution of phenotypic diversity in symbiotic defense traits in this system and that divergence in defensive morphology may provide ecological opportunities that help to fuel the adaptive radiation of this genus of midges on goldenrods. This enemy-driven phenotypic divergence in a diversifying lineage illustrates the potential importance of consumerresource and symbiotic species interactions in adaptive radiation.  2018 by The University of Chicago. All rights reserved.","MA10","UE","","",""
"Can cleanerfish overcome temptation? A selective role for dopamine influence on cooperative-based decision making","Evidence suggests that animals are selected to make accurate choices and prioritize goals within the constraints of a given social environment to maximize fitness. These decisions are mostly based on complex processes in which value is linked to reward and cues may carry variable incentive salience. However, the level in which the incentive elicited by a cue is able to shift individual choices should differ between individuals and neurophysiological states. Here we used a notorious cooperative cleanerfish species Labroides dimidiatus to probe for differences in the incentive motivational valences given to food cues and then tested for the role of the dopaminergic system in the appraisal of such cues. We found that cleaners differed in Pavlovian conditioned approach behavioural responses to reward-associated stimuli: while the majority were fast to engage physically with the cue plate that indicated future reward delivery (sign trackers), only a few took significantly more time to respond (goal trackers). But amongst those that were considering the sole cue attractive, we discovered that the dopaminergic blockage decreased their initial propensity to approach and touch the cue plate. Our results show that dopamine disruption contributes to shifting the attribution of motivational incentive from the predictive cue towards the actual reward and provides key insight into the physiological framework of cooperative-based decision making. (C) 2016 Elsevier Inc. All rights reserved.","MA38","UE","","",""
"Playing styles and possible causative factors in dogs' behaviour when playing with humans","Individual differences and causative factors could modify the behaviour of dogs in object related games played with a human partner. In a two-by-two within-subject design we observed 68 family dogs' behaviour when playing two different types of games (ball game and tugging) with two different play partners (owner or unfamiliar experimenter) ill order to categorize each dog's playing style. In all four conditions we have measured the following behavioural variables: tendency for possession, willingness to retrieve, behaviours related to fear/avoidance and aggression, and occurrence of play bows. We also calculated the relative duration of time when the dogs oriented ``outwards{''} from the play situation to the other non-interacting person (owner or ex peri me titer) during a session. Than we examined the effect of six factors on dog-human play behaviour: the familiarity of the play partner, the type of the game, the dogs' gender, age and breed, and the duration of daily active interaction between dog and owner. We used factor analysis to unfold the relationship among the recorded variables and revealed three factors that accounted for 63\% of the total variance. On Factor I variables measured in tugging with both the experimenter and owner had high loadings (labelled ``Motivation for tugging{''}). Factor 2 contained all variables measuring fear and avoidance (Fear/Avoidance), and Factor 3 consisted of variables measured ill ball game (Motivation for ball game). The cluster analysis of the dogs' individual factor scores classified them into 5 significantly different groups on the basis of their tendency to be involved in playing with a ball, a rag and to show fear/avoidance during the tests. Moreover, the gender (but not the age or breed) of the dogs and the duration of the daily active interaction with the owner had significant effects oil the distribution of dogs between the cluster groups. These results suggest that in play situations the behaviour of well socialized family dogs is influenced more by their motivation to play and to a certain extent by the level of fear than by the familiarity of the play partner or their possible general tendencies for cooperative or competitive behaviours. (C) 2008 Elsevier B.V. All rights reserved.","MA285","UE","","",""
"Quorum Sensing Signal Synthesis May Represent a Selective Advantage Independent of Its Role in Regulation of Bioluminescence in Vibrio fischeri","The evolution of biological signalling systems and apparently altruistic or cooperative traits in diverse organisms has required selection against the subversive tendencies of self-interested biological entities. The bacterial signalling and response system known as quorum sensing or Acylated Homoserine Lactone (AHL) mediated gene expression is thought to have evolved through kin selection. In this in vitro study on the model quorum sensing bioluminescent marine symbiont Vibrio fischeri, competition and long-term sub culturing experiments suggest that selection for AHL synthesis (encoded by the AHL synthase gene luxI) is independent of the quorum sensing regulated phenotype (bioluminescence encoded by luxCDABE). Whilst results support the hypothesis that signal response (AHL binding and transcriptional activation encoded by the luxR gene) is maintained through indirect fitness benefits (kin selection), signal synthesis is maintained in the V. fischeri genome over evolutionary time through direct fitness benefits at the individual level from an unknown function.  2013 Chong et al.","MA295","UE","","",""
"Evolutionary maintenance of genomic diversity within arbuscular mycorrhizal fungi","Most organisms are built from a single genome. In striking contrast, arbuscular mycorrhizal fungi appear to maintain genomic variation within an individual fungal network. Arbuscular mycorrhizal fungi dwell in the soil, form mutualistic networks with plants, and bear multiple, potentially genetically diverse nuclei within a network. We explore, from a theoretical perspective, why such genetic diversity might be maintained within individuals. We consider selection acting within and between individual fungal networks. We show that genetic diversity could provide a benefit at the level of the individual, by improving growth in variable environments, and that this can stabilize genetic diversity even in the presence of nuclear conflict. Arbuscular mycorrhizal fungi complicate our understanding of organismality, but our findings offer a way of understanding such biological anomalies.","MA133","UE","","",""
"Birth order affects behaviour in the investment game: firstborns are less trustful and reciprocate less","Explaining the behavioural variations observed between individuals is an important step for understanding the evolution of human cooperation and personality traits. Birth order is a potentially important variable that implies physical and cognitive differences between siblings and differential access to parental resources during childhood. These differences have been shown to influence several personality characteristics in adulthood. We tested the hypothesis that birth order can shape adult cooperative behaviours towards nonkin. An anonymous investment game was played by 510 unrelated students. The results of the game show that firstborns were less trustful and reciprocated less than others. No significant differences in trust or reciprocity were found among laterborn and only children based on birth order. Firstborn status was a better predictor of cooperativeness than age, sex, income or religion. These results constitute some of the first experimental evidence that birth order differences established within the family can persist in adult behaviour among nonkin. We discuss the implications of this finding for the evolution of human cooperation. (C) 2009 The Association for the Study of Animal Behaviour. Published by Elsevier Ltd. All rights reserved.","MA36","UE","","",""
"Sex differences in intrasexual aggression among sex-role-reversed, cooperatively breeding cichlid fish Julidochromis regani","In sex-role-reversed species, females compete for resources (e.g., mates) more intensively than do males. However, it remains unclear whether these species exhibit sex differences in the intensity of aggressive behavior in the context of within-sex contests. Cichlid fish in the genus Julidochromis exhibit intraspecific variation in mating systems, ranging from monogamy to cooperative polyandry with sex-role reversal. In the study reported here, we observed aggressive interactions among three same-sex individuals in Julidochromis regani in the laboratory and tested whether inter-female aggression was more intense than inter-male aggression. Although difference in body size strongly determined the direction of aggression in fish, aggression by a smaller-sized individuals toward larger ones was occasionally observed. This type of aggression was common between individuals of a similar body size (<= 5 mm) and occurred more frequently among females than males. In contrast, differences in body size and sex did not affect the frequency of aggression by larger-sized individuals against smaller ones. Bidirectional aggression (i.e., mouth fighting) occurred frequently when two individuals had similar body size, and there was no difference in its frequency between sexes. However, temporal analysis showed that females performed bidirectional aggression more persistently than males. These sex differences in the intensity of intrasexual aggression could be the behavioral mechanisms underpinning cooperative polyandry.","MA315","UE","","",""
"Intraspecific differences in plant chemotype determine the structure of arthropod food webs","It is becoming increasingly appreciated that the structure and functioning of ecological food webs are controlled by the nature and level of plant chemicals. It is hypothesized that intraspecific variation in plant chemical resistance, in which individuals of a host-plant population exhibit genetic differences in their chemical contents (called plant chemotypes), may be an important determinant of variation in food web structure and functioning. We evaluated this hypothesis using field assessments and plant chemical assays in the tansy plant Tanacetum vulgare L. (Asteraceae). We examined food webs in which chemotypes of tansy plants are the resource for two specialized aphids, their predators and mutualistic ants. The density of the ant-tended aphid Metopeurum fuscoviride was significantly higher on particular chemotypes (borneol) than others. Clear chemotype preferences between predators were also detected. Aphid specialist seven-spotted ladybird beetles (Coccinella septempunctata) were more often found on camphor plants, while significantly higher numbers of the polyphagous nursery web spider (Pisaura mirabilis) were observed on borneol plants. The analysis of plant chemotype effects on the arthropod community clearly demonstrates a range of possible outcomes between plant-aphid-predator networks. The findings help to offer a deeper insight into how one important factorplant chemical contentinfluences which species coexist within a food web on a particular host plant and the nature of their trophic linkages.  2015, Springer-Verlag Berlin Heidelberg.","MA220","UE","","",""
"Individual variation and the resolution of conflict over parental care in penduline tits","Eurasian penduline tits (Remiz pendulinus) have an unusually diverse breeding system consisting of frequent male and female polygamy, and uniparental care by the male or the female. Intriguingly, 30 to 40 per cent of all nests are deserted by both parents. To understand the evolution of this diverse breeding system and frequent clutch desertion, we use 6 years of field data to derive fitness expectations for males and females depending on whether or not they care for their offspring. The resulting payoff matrix corresponds to an asymmetric Snowdrift Game with two alternative evolutionarily stable strategies (ESSs): female-only and male-only care. This, however, does not explain the polymorphism in care strategies and frequent biparental desertion, because theory predicts that one of the two ESSs should have spread to fixation. Using a bootstrapping approach, we demonstrate that taking account of individual variation in payoffs explains the patterns of care better than a model based on the average population payoff matrix. In particular, a model incorporating differences in male attractiveness closely predicts the observed frequencies of male and female desertion. Our work highlights the need for a new generation of individual-based evolutionary game-theoretic models.  2011 The Royal Society.","MA200","UE","","",""
"Sperm storage reflects within- and extra-pair mating opportunities in a cooperatively breeding bird","In passerine birds, storage and maturation of sperm takes place in the cloacal protuberance (CP), an external swelling of the reproductive organ. The considerable variation in CP size among species is presumed to be a consequence of varying levels of sperm-competition, but whether individual variation in CP size within a species also reflects sperm competition is not well established. Here, we study temporal variation in male CP size in relation to within-pair and extra-pair mating opportunities and cuckoldry risk in purple-crowned fairy-wrens Malurus coronatus. This is a socially monogamous cooperatively breeding passerine that can breed year-round and has low levels of extra-pair paternity (in 6 \% of broods). We show that male CP size sharply increased a few weeks before, and rapidly regressed after his partner laid eggs, consistent with a cost of its maintenance and/or sperm production. Surprisingly, despite low levels of extra-pair paternity, CP size of non-breeding and pre-breeding males was positively correlated with the number of breeding females in the population, suggesting that CP size is sensitive to extra-pair mating opportunities. However, CP sizes do not seem to reflect cuckoldry risk: CP size of dominant males was unaffected by the presence of a subordinate that was unrelated to the dominant female, although those subordinates occasionally sire offspring, and had a larger CP than subordinates living with their mother. Our results suggest that, even in a species with low levels of extra-pair paternity, individual investment in sperm storage reflects both within-pair and, albeit to lesser extent, extra-pair mating opportunities.","MA348","UE","","",""
