"title","abstract","abstract.id","screener.id","include or exclude (note: exclude only if the abstract is unrelated to our topic, if you are unsure mark as include)","ecological scale (e.g. interspecific or intraspecific)","topic area (e.g. predator-prey, parasite-host, male-female, theoretical/modelling, review)"
"Transitivity and structural balance in marmot social networks","Social relationships are composed of both positive (affiliative) and negative (agonistic) interactions, representing opposing effects. Social network theory predicts that positive relationships should be transitive; thus, the friend of a friend is more likely to be a friend. Further, when considering both positive and negative relationships jointly, structural balance theory predicts that certain configurations of positive and negative relationships in a triad are inherently less stable (unbalanced) and should tend to be eliminated. However, structural balance has been rarely examined in nonhuman social systems. We tested for transitivity and structural balance in social networks of socially flexible yellow-bellied marmots (Marmota flaviventer) and asked if group size, network density, or group composition affected the degree of structural balance. We found a consistent pattern of significant transitivity in positive interactions, some transitivity in negative interactions, and some evidence of structural balance. In particular, a weak definition of structural balance is probably more common than strong structural balance, which used a stricter definition of balance. Network size limited the ability to detect these social processes, and smaller networks were less likely to show significant transitivity or structural balance. The proportion of adult females in a group affected the level of transitivity but did not affect the degree of structural balance. Our study suggests that there are intriguing similarities in social processes across diverse animal societies and that studying triads and network motifs may help identify basic social mechanisms linking local to global structure.Significance statementSocial network theory predicts that basic social mechanisms should lead to similar structural properties across different societies. For example, positive relationships should be transitive (a friend of a friend is a friend), and certain combinations of positive and negative relationships represent conflict and should be unstable over time (e.g., a friend of a friend being an enemy is an unstable state). This latter theory, called structural balance, has rarely been examined in nonhuman societies; hence, we tested for transitivity and structural balance in groups of free-living yellow-bellied marmots. Positive interactions were generally transitive, but evidence for structural balance was inconsistent. Furthermore, group composition could affect network transitivity, and small network size (associated with few interactions) limits ability to detect significant patterns. Our results suggest that transitivity is fundamental in structuring positive relationships, while some forms of structural balance are present but not widespread.","MA395","JW","","",""
"On the Morphology of Balaenophilus manatorum (Ortiz, Lalana, and Torres) (Copepoda: Harpacticoida) from Sea Turtles of the Mexican Pacific with Notes on Intraspecific Variation","Specimens of the ectoparasitic harpacticoid Balaenophilus manatorum (Ortiz, Lalana, and Torres, 1992) (Copepoda: Harpacticoida) were collected recently from the skin of sea turtles nesting along the Pacific coast of central Mexico. Adult specimens were compared with descriptions of specimens collected around Japan and Cuba. The intra-Pacific and the northwestern Atlantic specimens differed in subtle character states of the antennule, antennal exopod, swimming legs 1-4, and female and male fifth legs. Differences were within the range of intraspecific variability, as inferred from (1) the level of morphological divergence of B. manatorum? from its only congener, Balaenophilus unisetus, also an epibiont of marine vertebrates. (2) the broad distribution of both species as a result of their widely ranging hosts, and (3) morphological differences, which were not geographically consistent. No differences were found between specimens collected from different host species, which are presumed to have different migration patterns and geographic ranges.","MA262","JW","","",""
"Distinct Molecular Strategies for Hox-Mediated Limb Suppression in Drosophila: From Cooperativity to Dispensability/Antagonism in TALE Partnership","The emergence following gene duplication of a large repertoire of Hox paralogue proteins underlies the importance taken by Hox proteins in controlling animal body plans in development and evolution. Sequence divergence of paralogous proteins accounts for functional specialization, promoting axial morphological diversification in bilaterian animals. Yet functionally specialized paralogous Hox proteins also continue performing ancient common functions. In this study, we investigate how highly divergent Hox proteins perform an identical function. This was achieved by comparing in Drosophila the mode of limb suppression by the central (Ultrabithorax and AbdominalA) and posterior class (AbdominalB) Hox proteins. Results highlight that Hox-mediated limb suppression relies on distinct modes of DNA binding and a distinct use of TALE cofactors. Control of common functions by divergent Hox proteins, at least in the case studied, relies on evolving novel molecular properties. Thus, changes in protein sequences not only provide the driving force for functional specialization of Hox paralogue proteins, but also provide means to perform common ancient functions in distinct ways.  2013 Sambrani et al.","MA93","JW","","",""
"Reconciling with Valuable Partners by Longtailed Macaques","In primates and other social mammals, opponents in aggressive conflicts have been reported to seek one another out after fights for various types of friendly interaction. In longtailed macaques, these friendly reunions have been shown to restore aspects of the social relationship of the opponents to their preconflict state, and they have thus been interpreted as reconciliations. Although postconflict reconciliation would seem to be adaptive to gregarious animals that establish individualized social relationships, its occurrence is variable among species, groups and dyads. Some of this variation probably reflects costs and benefits of reconciling in different situations. One factor that might influence the benefit of reconciliation and hence its occurrence is the value of the social partner as a social or ecological resource: reconciliation should occur more often after fights with valuable social partners. We conducted an experiment to test this hypothesis using pairs of monkeys (Macaca fascicularis) as their own controls. First, baseline rates of reconciliation after experimenterinduced conflict were measured. Then, the value of the relationship, at least in the test context, was increased by training each pair of monkeys to perform a simple cooperative task in which each got access to food only if the partner fed nearby simultaneously. Finally, the reconciliation rate was measured again after training and compared to its baseline value. In 6 of 7 dyads, the reconciliation rate increased after training, and the median reconciliation rate after training was 3 times higher than at baseline. While the results are consistent with the value hypothesis, there are other potential explanations. Comparison of friendly behavior when there had been no prior aggression in baseline and posttraining phases, however, suggested that the increase in reconciliation rate was neither the result of a general increase in compatibility nor the result of anticipated conflict in the cofeeding context. 1993 Blackwell Verlag GmbH","MA301","JW","","",""
"When cooperation begets cooperation: The role of key individuals in galvanizing support","Life abounds with examples of conspecifics actively cooperating to a common end, despite conflicts of interest being expected concerning how much each individual should contribute. Mathematical models typically find that such conflict can be resolved by partial-response strategies, leading investors to contribute relatively equitably. Using a case study approach, we show that such model expectations can be contradicted in at least four disparate contexts: (i) bi-parental care; (ii) cooperative breeding; (iii) cooperative hunting; and (iv) human cooperation. We highlight that: (a) marked variation in contributions is commonplace; and (b) individuals can often respond positively rather than negatively to the contributions of others. Existing models have surprisingly limited power in explaining these phenomena. Here, we propose that, although among-individual variation in cooperative contributions will be influenced by differential costs and benefits, there is likely to be a strong genetic or epigenetic component. We then suggest that selection can maintain high investors (key individuals) when their contributions promote support by increasing the benefits and/or reducing the costs for others. Our intentions are to raise awareness inand provide testable hypotheses oftwo of the most poorly understood, yet integral, questions regarding cooperative ventures: why do individuas vary in their contributions and when does cooperation beget cooperation?.  2015 The Author(s) Published by the Royal Society. All rights reserved.","MA408","JW","","",""
"Population-specific responses to an invasive species","Predicting the impacts of non-native species remains a challenge. As populations of a species are genetically and phenotypically variable, the impact of non-native species on local taxa could crucially depend on populations-pecific traits and adaptations of both native and non-native species. Bitterling fishes are brood parasites of unionid mussels and unionid mussels produce larvae that parasitize fishes. We used common garden experiments to measure three key elements in the bitterlingmussel association among two populations of an invasive mussel (Anodonta woodiana) and four populations of European bitterling (Rhodeus amarus). The impact of the invasive mussel varied between geographically distinct R. amarus lineages and between local populations within lineages. The capacity of parasitic larvae of the invasive mussel to exploit R. amarus was higher in a Danubian than in a Baltic R. amarus lineage and in allopatric than in sympatric R. amarus populations. Maladaptive oviposition by R. amarus into A. woodiana varied among populations, with significant population-specific consequences for R. amarus recruitment. We suggest that variation in coevolutionary states may predispose different populations to divergent responses. Given that coevolutionary relationships are ubiquitous, population-specific attributes of invasive and native populations may play a critical role in the outcome of invasion. We argue for a shift from a species-centred to population-centred perspective of the impacts of invasions.  2015 The Author(s) Published by the Royal Society. All rights reserved.","MA290","JW","","",""
"Accelerated microevolution in an outer membrane protein (OMP) of the intracellular bacteria Wolbachia","Background. Outer membrane proteins (OMPs) of Gram-negative bacteria are key players in the biology of bacterial-host interactions. However, while considerable attention has been given to OMPs of vertebrate pathogens, relatively little is known about the role of these proteins in bacteria that primarily infect invertebrates. One such OMP is found in the intracellular bacteria Wolbachia, which are widespread symbionts of arthropods and filarial nematodes. Recent experimental studies have shown that the Wolbachia surface protein (WSP) can trigger host immune responses and control cell death programming in humans, suggesting a key role of WSP for establishment and persistence of the symbiosis in arthropods. Results. Here we performed an analysis of 515 unique alleles found in 831 Wolbachia isolates, to investigate WSP structure, microevolution and population genetics. WSP shows an eight-strand transmembrane -barrel structure with four extracellular loops containing hypervariable regions (HVRs). A clustering approach based upon patterns of HVR haplotype diversity was used to group similar WSP sequences and to estimate the relative contribution of mutation and recombination during early stages of protein divergence. Results indicate that although point mutations generate most of the new protein haplotypes, recombination is a predominant force triggering diversity since the very first steps of protein evolution, causing at least 50% of the total amino acid variation observed in recently diverged proteins. Analysis of synonymous variants indicates that individual WSP protein types are subject to a very rapid turnover and that HVRs can accommodate a virtually unlimited repertoire of peptides. Overall distribution of WSP across hosts supports a non-random association of WSP with the host genus, although extensive horizontal transfer has occurred also in recent times. Conclusions. In OMPs of vertebrate pathogens, large recombination impact, positive selection, reduced structural and compositional constraints, and extensive lateral gene transfer are considered hallmarks of evolution in response to the adaptive immune system. However, Wolbachia do not infect vertebrates. Here we predict that the rapid turnover of WSP loop motifs could aid in evading or inhibiting the invertebrate innate immune response. Overall, these features identify WSP as a strong candidate for future studies of host-Wolbachia interactions that affect establishment and persistence of this widespread endosymbiosis.  2010 Baldo et al; licensee BioMed Central Ltd.","MA7","JW","","",""
"Are bryophyte communities different from higher-plant communities? Abundance relations","The considerable differences in biology between bryophytes and higher plants have led to speculation that their community structure might be different. Ten bryophyte communities were sampled for species biomass composition, and for comparison ten higher-plant communities that were similar in physiognomy and in total community biomass. The rather insecure theory in the bryophyte literature was distilled into eight quantifiable predictions, which were tested. For seven, there was no sign of the predicted differences: i.e. no indication of the predicted low within-community heterogeneity, higher species richness, more variable species richness, lower rank consistency, a poor fit for the geometric model of RAD (relative abundance distribution), better fit for the broken-stick and general-lognormal RAD models with general-lognormal parameter gamma deviating further from 1.0, or of a good fit for the Zipf-Mandelbrot RAD model. However, evenness was, on average, significantly (p=0.005) less in the bryophyte communities, using any of four evenness indices. Two possible features of bryophytes are suggested that might cause this: (a) a smaller module (i.e. shoot, leaf) size, allowing species to be present with a lower threshold biomass, and (b) less efficient competitive exclusion among bryophytes because of weaker competition and a predominance of mutualism, as suggested in the literature. However, the striking conclusion from the results is that in spite of all the biological differences between the two groups of organisms, their community organisation is remarkably similar.","MA23","JW","","",""
"Adaptations for social cognition in the primate brain","Studies of the factors affecting reproductive success in group-living monkeys have traditionally focused on competitive traits, like the acquisition of high dominance rank. Recent research, however, indicates that the ability to form cooperative social bonds has an equally strong effect on fitness. Two implications follow. First, strong social bonds make individuals fitness inter- dependent and the free-rider problem disappears. Second, individuals must make adaptive choices that balance competition and cooperationoften with the same partners. The proximate mechanisms underlying these behaviours are only just beginning to be understood. Recent results from cognitive and systems neuroscience provide us some evidence that many social and non- social decisions are mediated ultimately by abstract, domain-general neural mechanisms. However, other populations of neurons in the orbitofrontal cortex, striatum, amygdala and parietal cortex specifically encode the type, importance and value of social information. Whether these specialized popu- lations of neurons arise by selection or through developmental plasticity in response to the challenges of social life remains unknown. Many brain areas are homologous and show similar patterns of activity in human and non- human primates. In both groups, cortical activity is modulated by hormones like oxytocin and by the action of certain genes that may affect individual differences in behaviour. Taken together, results suggest that differences in cooperation between the two groups are a matter of degree rather than constituting a fundamental, qualitative distinction.  2016 The Author(s) Published by the Royal Society. All rights reserved.","MA8","JW","","",""
"Personality and density affect nest defence and nest survival in the great tit","Recent studies suggest that individual variation in behaviour of prey individuals may cause distinctive responses to nest predators and cooperation with conspecifics. We assessed individual differences during a novel object test and whether these responses were related to nest failure and survival of females during incubation. We additionally carried out experimental trials in natural field conditions using a stuffed pine marten, a principal nest predator, to test for a relationship between neophobia and mobbing predators. Our results show that antipredator responses of breeding great tits are dependent on their personality and personality type of neighbouring conspecifics. We found that neophilic individuals (those that rapidly resumed feeding of nestlings in the presence of a novel object) have an advantage over neophobic individuals (those that slowly resumed feeding of nestlings in the presence of a novel object) in their reproductive success, as measured in numbers of successful nests and of females that survived. Furthermore, neophilic-neophilic pairs exhibited stronger antipredator mobbing responses than neophobic-neophobic pairs. Results show that consistent individual differences in response against novel objects and antipredator behaviour are related, and that these responses are important predictors of nest failure in breeding great tits.  2014, Springer-Verlag Berlin Heidelberg and ISPA.","MA275","JW","","",""
"Sex-dependent implications of primary productivity and conspecific density on geographical body size variation in a newt: disentangling local, large scale and genetic factors","Aim: Geographical body size variation has interested biologists since the 19th century. However, there is no consensus regarding the mechanisms involved, especially in amphibians. At the intraspecific level, different approximations and hypotheses have addressed this problem, but no study has integrated information at different spatio-temporal ecological and (phylo)genetic scales whilst considering differences between sexes. We investigated the mechanisms involved in geographical body size variation in the Iberian newt (Lissotriton boscai), accounting for the main hypotheses potentially explaining variation in this phenotypic trait in amphibians. Location: Iberian Peninsula. Methods: We used a novel multivariate technique (partial least squares regression) that accounts for interdependence amongst variables whilst allowing for the inclusion of multiple local and macroscale predictors. We considered intraspecific genetic differentiation including information from the mitochondrial and nuclear genomes in populations representative of the species distribution. We addressed causal hypotheses of heat conservation, temperature-related development, water and food availability, seasonality, competition and predation. Results: Annual primary productivity and intraspecific competition were of greatest relevance to explain body size variation in females, whilst seasonality of primary productivity was more important in males. Differences between sexes are interpreted based on previous experiments on the behavioural ecology of this species. Main conclusions: This study shows that sex-dependent implications of competition for food drive geographical body size variation in an urodele amphibian, supporting the density-resource hypothesis. Our results suggest that food availability, conspecific density and competition are important in explaining intraspecific body size variation in amphibians. This study highlights how selecting model species with an experimental background can help interpret geographical variation in phenotypic traits. We emphasize the value of simultaneously considering alternative hypotheses of phenotypic variation at different ecological and (phylo)genetic spatio-temporal scales in revealing potentially hidden relationships.  2017 John Wiley & Sons Ltd","MA316","JW","","",""
"Flexible cuckoo chick-rejection rules in the superb fairy-wren","Recognition of brood parasitic cuckoo nestlings poses a challenge to hosts because cues expressed by cuckoos and host young may be very similar. In theory, hosts should use flexible recognition rules that maximize the likelihood of rejecting cuckoo nestlings while minimizing the risk of rejecting their own young. Our previous work revealed that female superb fairy-wrens Malurus cyaneus often abandoned nestling cuckoos and that the presence of a single chick in the nest was 1 trigger for abandonment because fairy-wrens also sometimes abandoned a single fairy-wren chick. Here we use a combination of 20 years of observational data, a cross-fostering experiment, and a brood size reduction experiment to determine the basis for individual variability in the chick-rejection rules of superb fairy-wrens in response to parasitism by Horsfield's bronze-cuckoos Chalcites basalis. We show that the decision to abandon a single chick is based on integration of learned recognition cues and external cues. Experienced females were relatively more likely to abandon a single cuckoo chick and accept a single fairy-wren chick than naive females. Breeding experience therefore facilitates the ability to make an accurate rejection decision, perhaps through learned refinement of the recognition template. In addition, fairy-wrens modified their rejection threshold in relation to the presence of adult cuckoos in the population, becoming more likely to abandon single nestlings with increasing risk of parasitism. By using these flexible rejection rules, female superb fairy-wrens are more likely to defend themselves successfully against exploitation by the cuckoo and are less prone to mistakenly reject their own offspring.","MA150","JW","","",""
"Unexpected structured intraspecific diversity of thioautotrophic bacterial gill endosymbionts within the Lucinidae (Mollusca: Bivalvia)","In chemoautotrophic associations, sequence comparison of 16S rRNA has been the method of choice to study bacterial diversity in the context of host/symbiont coevolution. However, the relative low rate of evolution of 16S rRNA has been shown to result in a diminished capacity to discriminate between closely related bacterial strains or species. Within chemoautotrophic associations, as described in several studies, the use of other genetic markers may reveal previously unobserved strain diversity among gill endosymbionts. Herein, we conducted a survey of symbionts harbored by six species within the Lucinidae family using five genetic markers (dnaE, gyrB, aprA, cbbL genes and the 16S23S internal transcribed spacer). Thus, within the already described SoLuc_1 bacterial species shared by six host species we observed an obvious bacterial strain diversity. This diversity is structured in function of the geographic location of the hosts and not in function of ecological parameters or host phylogeny. Interestingly at the local level (same seagrass bed environment), we observed an unexpected specificity in host species/bacterial strain association (i.e., all individuals of the same host species harbor the same symbiotic sequence type). This specificity of association implied that there was a control of symbiont strain acquisition by the host, which was confirmed by a cross-infection experiment of starved adults performed in our study. Based upon our results and other evidence from the literature, we hypothesize that this pattern may be due to a capture/escape type antagonist evolution of the two partners.  2016, Springer-Verlag Berlin Heidelberg.","MA400","JW","","",""
